mainid,lastname,result,n_lastname,jeiba_lastname
12,資訊工資訊工程學系,資訊工(Na) 資訊(Na) 工程(Na) 學系(Na),資訊工 資訊 工程 學系,資訊 工資訊 工程 學系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,電腦與通訊系,電腦(Na) 通訊系(Na),電腦 通訊系,電腦 與 通訊系
12,電子工程學,電子(Na) 工程(Na),電子 工程,電子 工程 學
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程
12,工業工程與管理 ,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 與 管理  
12,  機械,機械(Na),機械,    機械
12,資訊科,資訊科(Na),資訊科,資訊科
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程
12,飛機工程系飛機結構組 ,飛機(Na) 工程系(Na) 飛機(Na) 結構組(Na),飛機 工程系 飛機 結構組,飛機 工程系 飛機 結構 組  
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  自動控制工程,自動(VH) 控制(VC) 工程(Na),自動 控制 工程,    自動 控制工程
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系
12,電機科,電機科(Na),電機科,電機科
12,生物醫學工程,生物醫學(Na) 工程(Na),生物醫學 工程,生物 醫學 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,  電機,電機(Na),電機,    電機
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  航空電子,航空(Na) 電子(Na),航空 電子,    航空 電子
12,電機系,電機系(Nc),電機系,電機系
12,資訊科學系,資訊(Na) 科學(Na),資訊 科學,資訊 科學系
12,化學工程與材料學系,化學(Na) 工程(Na) 材料(Na) 學系(Na),化學 工程 材料 學系,化學 工程 與 材料 學系
12,電機工程學系 ,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系  
12,電機系,電機系(Nc),電機系,電機系
12,環保與安全衛生工程 ,環保(Na) 安全(VH) 衛生(Na) 工程(Na),環保 安全 衛生 工程,環保 與 安全 衛生 工程  
12,  化工,化工(Na),化工,    化工
12,  電子,電子(Na),電子,    電子
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程
12,機械系,機械系(Nc),機械系,機械系
12,機械科,機械科(Na),機械科,機械科
12,電機工程科系,電機(Na) 工程(Na) 科系(Na),電機 工程 科系,電機 工程 科系
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,  化工系,化工系(Nc),化工系,    化工系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,化學材料工程系,化學(Na) 材料(Na) 工程(Nc),化學 材料 工程,化學 材料 工程系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,環境科學與工程,環境(Na) 科學(Na) 工程(Na),環境 科學 工程,環境 科學 與 工程
12,  電機,電機(Na),電機,    電機
12,電子機械工程學系,電子(Na) 機械(Na) 工程(Na) 學系(Na),電子 機械 工程 學系,電子 機械 工程 學系
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,電機,電機(Na),電機,電機
12,機電工程,機電(Na) 工程(Na),機電 工程,機電 工程
12,航空電子系,航空(Na) 電子系(Nc),航空 電子系,航空 電子系
12,  機械系,機械系(Nc),機械系,    機械系
12,機械系汽車組,機械系(Nc) 汽車組(Nc),機械系 汽車組,機械系 汽車 組
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,電機系,電機系(Nc),電機系,電機系
12,機械系,機械系(Nc),機械系,機械系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,工業工程管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 管理
12,  織品科工程組,織品科(Na) 工程組(Nc),織品科 工程組,    織品 科 工程 組
12,  測繪工程,測繪(VC) 工程(Na),測繪 工程,    測繪 工程
12,  紡織,紡織(VA),紡織,    紡織
12,土木工程資訊應用系,土木(Na) 工程(Na) 資訊(Na) 應用(Na),土木 工程 資訊 應用,土木工程 資訊應 用系
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,  電子,電子(Na),電子,    電子
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,環境工程系,環境(Na) 工程(Na),環境 工程,環境 工程系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電機,電機(Na),電機,    電機
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  電機系,電機系(Nc),電機系,    電機系
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程
12,  電工,電工(Na),電工,    電工
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,生物機電系,生物機(Na) 電系(Nc),生物機 電系,生物 機電系
12,飛機工程電子組,飛機(Na) 工程(Na) 電子組(Na),飛機 工程 電子組,飛機 工程 電子組
12,  機械,機械(Na),機械,    機械
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  電子,電子(Na),電子,    電子
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  機械,機械(Na),機械,    機械
12,環境工程系,環境(Na) 工程(Na),環境 工程,環境 工程系
12,工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 與 管理
12,  電子,電子(Na),電子,    電子
12,  環境工程與科學,環境(Na) 工程(Na) 科學(Na),環境 工程 科學,    環境 工程 與 科學
12,  冷凍空調,冷凍(VC) 空調(Na),冷凍 空調,    冷凍 空調
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,電機系,電機系(Nc),電機系,電機系
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,工學院學士班,工學院(Nc) 學士班(Nc),工學院 學士班,工學院 學士班
12,  電子,電子(Na),電子,    電子
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,資通系,資通系(Nc),資通系,資通系
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,電子科系,電子(Na) 科系(Na),電子 科系,電子 科系
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,機械系,機械系(Nc),機械系,機械系
12,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,光電系,光電系(Nc),光電系,光電系
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,化學工程,化學(Na) 工程(Na),化學 工程,化學 工程
12,環境工程與科學系,環境(Na) 工程(Na) 科學系(Na),環境 工程 科學系,環境 工程 與 科學系
12,  機械,機械(Na),機械,    機械
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程
12,光電系統工程 ,光電(Na) 系統(Na) 工程(Na),光電 系統 工程,光電系統 工程  
12,化工系,化工系(Nc),化工系,化工系
12,電機系,電機系(Nc),電機系,電機系
12,飛機修護,飛機(Na) 修護(VC),飛機 修護,飛機 修護
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,先進薄膜製成,先進(VH) 薄膜(Na) 製成(VG),先進 薄膜 製成,先進 薄膜 製 成
12,土木科系,土木(Na) 科系(Na),土木 科系,土木 科系
12,化學工程與生物科技系,化學(Na) 工程(Na) 生物(Na) 科技(Na),化學 工程 生物 科技,化學 工程 與 生物科技 系
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,環境工程管理系,環境(Na) 工程(Na) 管理(Na),環境 工程 管理,環境 工程 管理系
12,航空太空工程學系,航空(Na) 太空(Na) 工程(Na) 學系(Na),航空 太空 工程 學系,航空 太空 工程 學系
12,機械系,機械系(Nc),機械系,機械系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,電機系,電機系(Nc),電機系,電機系
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,化學工程,化學(Na) 工程(Na),化學 工程,化學 工程
12,  機械,機械(Na),機械,    機械
12,  機電,機電(Na),機電,    機電
12,  電機,電機(Na),電機,    電機
12,工業工程與管理系 ,工業(Na) 工程(Na) 管理系(Na),工業 工程 管理系,工業 工程 與 管理系  
12,  電機,電機(Na),電機,    電機
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系
12,機電與機械工程學系,機電(Na) 機械(Na) 工程(Na) 學系(Na),機電 機械 工程 學系,機電 與 機械 工程 學系
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,營建工程系,營建(VC) 工程系(Nc),營建 工程系,營建 工程系
12,  電機,電機(Na),電機,    電機
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,資訊系,資訊系(Nc),資訊系,資訊系
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,生物醫學工程系 ,生物醫學(Na) 工程(Nc),生物醫學 工程,生物 醫學 工程系  
12,電子系,電子系(Nc),電子系,電子系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,  機械,機械(Na),機械,    機械
12,  資訊科,資訊科(Na),資訊科,    資訊科
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,材料科學與工程系,材料(Na) 科學(Na) 工程系(Nc),材料 科學 工程系,材料科 學與 工程系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,環境工程學系,環境(Na) 工程(Na) 學系(Na),環境 工程 學系,環境 工程 學系
12,  土木工程系,土木(Na) 工程(Nc),土木 工程,    土木工程 系
12,  環工,環工(Na),環工,    環工
12,  機械,機械(Na),機械,    機械
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,工業工程系,工業(Na) 工程系(Nc),工業 工程系,工業 工程系
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  農業機械工程,農業(Na) 機械(Na) 工程(Na),農業 機械 工程,    農業 機械 工程
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,化工系 ,化工系(Nc),化工系,化工系  
12,  材料高分子,材料(Na) 高分子(Na),材料 高分子,    材料 高分子
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系
12,  工業工程與科技管理,工業(Na) 工程(Na) 科技(Na) 管理(VC),工業 工程 科技 管理,    工業 工程 與 科技 管理
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,機械系,機械系(Nc),機械系,機械系
12,  電機,電機(Na),電機,    電機
12,  電子材料,電子(Na) 材料(Na),電子 材料,    電子 材料
12,水利工程與資源保育學系,水利(Na) 工程(Na) 資源(Na) 保育(VC) 學系(Na),水利 工程 資源 保育 學系,水利工程 與 資源 保育 學系
12,  化工,化工(Na),化工,    化工
12,  遺漏值,遺漏值(Na),遺漏值,    遺漏 值
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,環境工程,環境(Na) 工程(Na),環境 工程,環境 工程
12,工業技藝-機械工程 ,工業(Na) 技藝(Na) 機械(Na) 工程(Na),工業 技藝 機械 工程,工業 技藝 - 機械 工程  
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,動力機械,動力(Na) 機械(Na),動力 機械,動力 機械
12,化學工程與材料 ,化學(Na) 工程(Na) 材料(Na),化學 工程 材料,化學 工程 與 材料  
12,  機械,機械(Na),機械,    機械
12,化學工程系 ,化學(Na) 工程(Nc),化學 工程,化學 工程系  
12,  電機,電機(Na),電機,    電機
12,電機系,電機系(Nc),電機系,電機系
12,資訊工程系 ,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系  
12,  化工與材料工程,化工(Na) 材料(Na) 工程(Na),化工 材料 工程,    化工 與 材料 工程
12,資訊工程 ,資訊(Na) 工程(Na),資訊 工程,資訊 工程  
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系
12,工業與系統工程學系,工業(Na) 系統(Na) 工程(Na) 學系(Na),工業 系統 工程 學系,工業 與 系統 工程 學系
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  電機,電機(Na),電機,    電機
12,  複合材料,材料(Na),材料,    複 合 材料
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,機械與自動化工程學系,機械(Na) 自動化(VHC) 工程(Na) 學系(Na),機械 自動化 工程 學系,機械 與 自動化 工程 學系
12,生物醫學工程學系 ,生物醫學(Na) 工程(Na) 學系(Na),生物醫學 工程 學系,生物 醫學 工程 學系  
12,資訊科學系,資訊(Na) 科學(Na),資訊 科學,資訊 科學系
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,電子工程系 ,電子(Na) 工程系(Nc),電子 工程系,電子 工程系  
12,  自動控制,自動(VH) 控制(VC),自動 控制,    自動 控制
12,  工程,工程(Na),工程,    工程
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,營建工程系 ,營建(VC) 工程系(Na),營建 工程系,營建 工程系  
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系
12,光電工程學系 ,光電(Na) 工程(Na) 學系(Na),光電 工程 學系,光電 工程 學系  
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  機械,機械(Na),機械,    機械
12,航空電子系,航空(Na) 電子系(Nc),航空 電子系,航空 電子系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,電子工程學系,電子(Na) 工程(Na) 學系(Na),電子 工程 學系,電子 工程 學系
12,  自動化工程,自動化(VHC) 工程(Na),自動化 工程,    自動化 工程
12,電子工程 ,電子(Na) 工程(Na),電子 工程,電子 工程  
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程
12,  化工與材料工程,化工(Na) 材料(Na) 工程(Na),化工 材料 工程,    化工 與 材料 工程
12,機械系,機械系(Nc),機械系,機械系
12,  電機,電機(Na),電機,    電機
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,光電系,光電系(Nc),光電系,光電系
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,機械與電腦輔助工程 ,機械(Na) 電腦(Na) 輔助(Nv) 工程(Na),機械 電腦 輔助 工程,機械 與 電腦 輔助 工程  
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電機,電機(Na),電機,    電機
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電機,電機(Na),電機,    電機
12,電機資訊學士班,電機(Na) 資訊(Na) 學士班(Na),電機 資訊 學士班,電機 資訊 學士班
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理
12,電機系,電機系(Nc),電機系,電機系
12,  機械,機械(Na),機械,    機械
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
13,  建築,建築(Na),建築,    建築
13,建築學系,建築(Na) 學系(Na),建築 學系,建築學系
13,  建築測量,建築(Na) 測量(VC),建築 測量,    建築 測量
13,  營建工程,營建(VC) 工程(Na),營建 工程,    營建 工程
13,建築工程系,建築(Na) 工程系(Nc),建築 工程系,建築 工程系
14,森林系林學組,森林系(Nc) 林學組(Nc),森林系 林學組,森林 系林學組
14,食品科技,食品(Na) 科技(Na),食品 科技,食品科技
14,食品科學系,食品(Na) 科學(Na),食品 科學,食品 科學系
14,  獸醫學,獸醫學(Na),獸醫學,    獸 醫學
14,水產養殖系,水產(Na) 養殖系(VC),水產 養殖系,水產養 殖系
15,  幼保,,幼保,    幼保
15,  幼保,,幼保,    幼保
15,服裝設計管理系 ,服裝(Na) 設計(Na) 管理(Nc),服裝 設計 管理,服裝 設計 管理系  
15,  幼保,,幼保,    幼保
15,  幼兒保育,幼兒(Na) 保育(VC),幼兒 保育,    幼兒 保育
16,航運管理學系,航運(Na) 管理(VC) 學系(Na),航運 管理 學系,航運 管理 學系
16,  航運管理,航運(Na) 管理(VC),航運 管理,    航運 管理
16,運輸科技與管理學系,運輸(Nv) 科技(Na) 管理(VC) 學系(Na),運輸 科技 管理 學系,運輸 科技 與 管理 學系
16,運輸管理系 ,運輸(VC) 管理(Nc),運輸 管理,運輸 管理系  
16,運輸管理系,運輸(Nv) 管理(Nc),運輸 管理,運輸 管理系
17,餐飲管理,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理
17,餐飲管理科 ,餐飲(Na) 管理科(Na),餐飲 管理科,餐飲 管理科  
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系
17,觀光休閒系,觀光(VA) 休閒系(Nv),觀光 休閒系,觀光 休閒系
17,水上系,水上系(Nc),水上系,水上 系
17,休閒遊憇事業管理系,休閒(VA) 遊憇(VCL) 事業(Na) 管理(Na),休閒 遊憇 事業 管理,休閒遊 憇 事業 管理系
17,飯店管理,飯店(Nc) 管理(VC),飯店 管理,飯店 管理
17,休閒管理系 ,休閒(VA) 管理系(Nc),休閒 管理系,休閒 管理系  
17,觀光與餐飲旅館,觀光(VA) 餐飲(Na) 旅館(Nc),觀光 餐飲 旅館,觀光 與 餐 飲 旅館
17,生活科學系,生活(Na) 科學(Na),生活 科學,生活 科學系
17,旅運管理,旅運(Na) 管理(VC),旅運 管理,旅運 管理
17,食品餐飲管理學系,食品(Na) 餐飲(Na) 管理(VC) 學系(Na),食品 餐飲 管理 學系,食品 餐飲 管理 學系
17,餐旅管理學系,餐旅(Na) 管理(VC) 學系(Na),餐旅 管理 學系,餐旅 管理 學系
17,體育與健康,體育(Na) 健康(VH),體育 健康,體育 與 健康
17,休閒產業經營學系 ,休閒(VA) 產業(Na) 經營(VC) 學系(Na),休閒 產業 經營 學系,休閒產業 經營 學系  
17,生活應用與保健系,生活(Na) 應用(Na) 保健系(Nc),生活 應用 保健系,生活 應用 與 保健 系
17,运动管理系,管理(Nc),管理,运动 管理系
17,  體育,體育(Na),體育,    體育
17,休閒事業管理系 ,休閒(VA) 事業(Na) 管理系(Na),休閒 事業 管理系,休閒 事業 管理系  
17,旅館管理系,旅館(Nc) 管理(Nc),旅館 管理,旅館 管理系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,休閒事業管理,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理
17,  體育,體育(Na),體育,    體育
17,觀光餐飲學系,觀光(VA) 餐飲(Na) 學系(Na),觀光 餐飲 學系,觀光餐 飲學系
17,飯店管理系,飯店(Nc) 管理系(Nc),飯店 管理系,飯店 管理系
17,旅運管理學系,旅運(Na) 管理(VC) 學系(Na),旅運 管理 學系,旅運 管理 學系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,大一是社工系，大二是休閒運動管理一直到畢業,大一(Na) 社工系(Nc) 大二(Na) 休閒(Nv) 運動(Na) 管理(Na) 畢業(VH),大一 社工系 大二 休閒 運動 管理 畢業,大一是 社工 系 ， 大二 是 休閒 運動 管理 一直 到 畢業
17,休閒保健系,休閒(Nv) 保健系(Na),休閒 保健系,休閒 保健 系
17,球類系,球類系(Na),球類系,球類 系
17,運動管理學系,運動(Na) 管理(VC) 學系(Na),運動 管理 學系,運動 管理 學系
17,休閒管理系 ,休閒(VA) 管理系(Nc),休閒 管理系,休閒 管理系  
17,休閒事業管理 ,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理  
17,運動競技學系,運動(Na) 競技(Nv) 學系(Na),運動 競技 學系,運動 競技學系
17,運動健康與休閒系,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 與 休閒系
17,海洋運動休閒,海洋(Na) 運動(Na) 休閒(VA),海洋 運動 休閒,海洋 運動 休閒
17,運動健康休閒系 ,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 休閒系  
17,  運動休閒,運動(Na) 休閒(VA),運動 休閒,    運動 休閒
17,休閒運動保健系,休閒(Nv) 運動(Na) 保健(Nc),休閒 運動 保健,休閒 運動 保健 系
17,運動資訊傳播,運動(Na) 資訊(Na) 傳播(Na),運動 資訊 傳播,運動 資訊 傳播
17,餐飲觀光 ,餐飲(Na) 觀光(VA),餐飲 觀光,餐飲 觀光  
17,休閒與遊憩事業管理,休閒(Nv) 遊憩(Nv) 事業(Na) 管理(Na),休閒 遊憩 事業 管理,休閒 與 遊憩 事業 管理
17,休閒管理系,休閒(VA) 管理(Nc),休閒 管理,休閒 管理系
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系
17,  觀光,觀光(VA),觀光,    觀光
17,運動休閒與健康管理,運動(Na) 休閒(VA) 健康(VH) 管理(VC),運動 休閒 健康 管理,運動 休閒 與 健康 管理
17,餐飲管理 ,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理  
17,休閒事業管理系,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理系
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系
17,觀光餐飲系,觀光(Nv) 餐飲系(Na),觀光 餐飲系,觀光餐 飲系
17,歐洲文化與旅遊,歐洲(Nc) 文化(Na) 旅遊(VA),歐洲 文化 旅遊,歐洲 文化 與 旅遊
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系
17,運動保健,運動(Na) 保健(Na),運動 保健,運動 保健
17,休閒遊憩系,休閒(Nv) 遊憩(Nv),休閒 遊憩,休閒遊 憩系
17,休閒事業管理系,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理系
17,餐飲科,餐飲科(Na),餐飲科,餐飲科
17,  觀光服務,觀光(VA) 服務(VC),觀光 服務,    觀光 服務
17,  觀光,觀光(VA),觀光,    觀光
17,海洋觀光系,海洋(Na) 觀光系(VA),海洋 觀光系,海洋 觀光系
17,觀光事業管理系,觀光(Nv) 事業(Na) 管理(Na),觀光 事業 管理,觀光 事業 管理系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,餐旅管理系廚藝組,餐旅(Na) 管理系(Nc) 廚藝組(Nc),餐旅 管理系 廚藝組,餐旅 管理系 廚藝組
17,觀光事業學系,觀光(Nv) 事業(Na) 學系(Na),觀光 事業 學系,觀光 事業 學系
17,運動健康休閒系,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 休閒系
17,餐飲管理,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理
17,休閒事業管理,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理
17,餐飲科,餐飲科(Na),餐飲科,餐飲科
17,休閒遊憩,休閒(VA) 遊憩(VA),休閒 遊憩,休閒 遊憩
17,餐旅管理學系,餐旅(Na) 管理(VC) 學系(Na),餐旅 管理 學系,餐旅 管理 學系
17,休閒管理系,休閒(VA) 管理(Nc),休閒 管理,休閒 管理系
17,運動管理,運動(Na) 管理(VC),運動 管理,運動 管理
17,運動管理系,運動(Na) 管理(Nc),運動 管理,運動 管理系
17,  休閒管理,休閒(VA) 管理(VC),休閒 管理,    休閒 管理
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系
17,餐旅管理,餐旅(Na) 管理(VC),餐旅 管理,餐旅 管理
17,  觀光,觀光(VA),觀光,    觀光
17,餐旅科,餐旅科(Na),餐旅科,餐旅科
17,餐飲管理,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理
17,休閒事業管理系,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理系
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,休閒事業管理學系,休閒(VA) 事業(Na) 管理(VC) 學系(Na),休閒 事業 管理 學系,休閒 事業 管理 學系
17,適應體育學系,適應(VJ) 體育(Na) 學系(Na),適應 體育 學系,適應 體育 學系
17,觀光系,觀光系(Nc),觀光系,觀光系
17,餐飲管理,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理
