mainid,lastname,result,n_lastname,jeiba_lastname
3,藝術與造形設計學系,藝術(Na) 造形(Na) 設計(Na) 學系(Na),藝術 造形 設計 學系,藝術 與 造形 設計 學系
3,藝術與文化創意學位學程,藝術(Na) 文化(Na) 創意(Na) 學位(Na) 學程(Na),藝術 文化 創意 學位 學程,藝術 與 文化 創意 學位 學程
3,文化創意產業經營學系,文化(Na) 創意(Na) 產業(Na) 經營(VC) 學系(Na),文化 創意 產業 經營 學系,文化 創意 產業 經營 學系
3,藝術類第二專長學位學程,藝術類(Na) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),藝術類 第二 專長 學位 學程,藝術類 第二 專長 學位 學程
3,新媒體藝術學系,媒體(Na) 藝術(Na) 學系(Na),媒體 藝術 學系,新媒體 藝術 學系
3,藝術行政與管理研究所,藝術(Na) 行政(Na) 管理(Na) 研究所(Nc),藝術 行政 管理 研究所,藝術 行政 與 管理 研究所
3,藝術管理研究所,藝術(Na) 管理(Na) 研究所(Nc),藝術 管理 研究所,藝術 管理 研究所
3,美學與藝術管理研究所,美學(Na) 藝術(Na) 管理(Na) 研究所(Nc),美學 藝術 管理 研究所,美學 與 藝術 管理 研究所
3,藝術與文化政策管理研究所,藝術(Na) 文化(Na) 政策(Na) 管理(Na) 研究所(Nc),藝術 文化 政策 管理 研究所,藝術 與 文化 政策 管理 研究所
3,文化產業學系,文化(Na) 產業(Na) 學系(Na),文化 產業 學系,文化 產業 學系
3,文化資產學系,文化(Na) 資產(Na) 學系(Na),文化 資產 學系,文化 資產學系
3,文化資產維護學系,文化(Na) 資產(Na) 維護(Nv) 學系(Na),文化 資產 維護 學系,文化 資產維護 學系
3,台灣文化產業經營學系,台灣(Nc) 文化(Na) 產業(Na) 經營(VC) 學系(Na),台灣 文化 產業 經營 學系,台灣 文化 產業 經營 學系
3,古物維護研究所,古物(Na) 維護(Nv) 研究所(Nc),古物 維護 研究所,古物 維護 研究所
3,音像藝術管理研究所,音像(Na) 藝術(Na) 管理(Na) 研究所(Nc),音像 藝術 管理 研究所,音像 藝術 管理 研究所
3,文創產業國際藝術學位學程,文創(Na) 產業(Na) 國際(Nc) 藝術(Na) 學位(Na) 學程(Na),文創 產業 國際 藝術 學位 學程,文創 產業 國際 藝術 學位 學程
3,藝術管理與文化政策研究所,藝術(Na) 管理(Na) 文化(Na) 政策(Na) 研究所(Nc),藝術 管理 文化 政策 研究所,藝術 管理 與 文化 政策 研究所
3,藝術管理與藝術經紀學位學程,藝術(Na) 管理(Na) 藝術(Na) 經紀(Na) 學位(Na) 學程(Na),藝術 管理 藝術 經紀 學位 學程,藝術 管理 與 藝術 經紀 學位 學程
3,材質創作與設計系,材質(Na) 創作(Na) 設計系(Na),材質 創作 設計系,材質 創作 與 設計系
3,流行工藝設計系,流行(VH) 工藝(Na) 設計系(Nc),流行 工藝 設計系,流行 工藝設 計系
3,流行設計系,流行(VH) 設計系(Nc),流行 設計系,流行 設計系
3,流行設計經營系,流行(VH) 設計(Na) 經營(Nc),流行 設計 經營,流行 設計 經營系
3,時尚設計學系,時尚(Na) 設計(Na) 學系(Na),時尚 設計 學系,時尚設 計學系
3,創意設計學系,創意(Na) 設計(Na) 學系(Na),創意 設計 學系,創意 設計 學系
3,時尚設計與管理學系,時尚(Na) 設計(Na) 管理(Na) 學系(Na),時尚 設計 管理 學系,時尚 設計 與 管理 學系
3,時尚與媒體設計研究所,時尚(Na) 媒體(Na) 設計(Na) 研究所(Nc),時尚 媒體 設計 研究所,時尚 與 媒體 設計 研究所
3,設計科學研究所,設計(Na) 科學(Na) 研究所(Nc),設計 科學 研究所,設計 科學 研究所
3,設計創作研究所,設計(Na) 創作(Na) 研究所(Nc),設計 創作 研究所,設計 創作 研究所
3,設計運算研究所,設計(Na) 運算(Nv) 研究所(Nc),設計 運算 研究所,設計 運算 研究所
3,設計管理學系,設計(Na) 管理(Nv) 學系(Na),設計 管理 學系,設計 管理 學系
3,創意生活設計系,創意(Na) 生活(Na) 設計系(Nc),創意 生活 設計系,創意 生活 設計系
3,創意產業設計研究所,創意(Na) 產業(Na) 設計(Na) 研究所(Nc),創意 產業 設計 研究所,創意 產業 設計 研究所
3,藝文產業設計與經營研究所,產業(Na) 設計(Na) 經營(Nv) 研究所(Nc),產業 設計 經營 研究所,藝文產業 設計 與 經營 研究所
3,創意設計系,創意(Na) 設計系(Nc),創意 設計系,創意 設計系
3,創新設計研究所,創新(VC) 設計(Na) 研究所(Nc),創新 設計 研究所,創新 設計 研究所
3,應用設計學系,應用(Na) 設計(Na) 學系(Na),應用 設計 學系,應用 設計 學系
3,造形學系,造形學系(Na),造形學系,造形 學系
3,時尚造形學系,時尚(Na) 造形(Na) 學系(Na),時尚 造形 學系,時尚 造形 學系
3,造形設計學系,造形(Na) 設計(Na) 學系(Na),造形 設計 學系,造形 設計 學系
3,造型設計學系,造型(Na) 設計(Na) 學系(Na),造型 設計 學系,造型 設計 學系
3,傳統工藝與創意設計學系,傳統(VH) 工藝(Na) 創意(Na) 設計(Na) 學系(Na),傳統 工藝 創意 設計 學系,傳統 工藝 與 創意 設計 學系
3,時尚造型設計系,時尚(Na) 造型(Na) 設計(Na),時尚 造型 設計,時尚 造型 設計系
3,數位媒體設計與管理系,媒體(Na) 設計(Na) 管理(Nc),媒體 設計 管理,數位 媒體 設計 與 管理系
3,數位文藝系,文藝系(Nc),文藝系,數位 文藝系
3,珠寶技術系,珠寶(Na) 技術系(Na),珠寶 技術系,珠寶技術系
3,國際文化設計研究所,國際(Nc) 文化(Na) 設計(Na) 研究所(Nc),國際 文化 設計 研究所,國際 文化 設計 研究所
3,互動媒體設計研究所,互動(Nv) 媒體(Na) 設計(Na) 研究所(Nc),互動 媒體 設計 研究所,互動 媒體 設計 研究所
3,創意產業與數位整合學位學程,創意(Na) 產業(Na) 整合(VC) 學位(Na) 學程(Na),創意 產業 整合 學位 學程,創意 產業 與 數位 整合 學位 學程
3,動畫遊戲設計學系,動畫(Na) 遊戲(Na) 設計(Na) 學系(Na),動畫 遊戲 設計 學系,動畫 遊戲 設計 學系
3,動畫與遊戲設計學系,動畫(Na) 遊戲(Na) 設計(Na) 學系(Na),動畫 遊戲 設計 學系,動畫 與 遊戲 設計 學系
3,時尚生活創意設計學位學程,時尚(Na) 生活(Na) 創意(Na) 設計(Na) 學位(Na) 學程(Na),時尚 生活 創意 設計 學位 學程,時尚 生活 創意 設計 學位 學程
3,創新設計與管理學位學程,創新(VC) 設計(Na) 管理(Na) 學位(Na) 學程(Na),創新 設計 管理 學位 學程,創新 設計 與 管理 學位 學程
3,遊戲藝術與設計系,遊戲(Na) 藝術(Na) 設計系(Nc),遊戲 藝術 設計系,遊戲 藝術 與 設計系
3,文化創意設計與數位整合學位學程,文化(Na) 創意(Na) 設計(Na) 整合(VC) 學位(Na) 學程(Na),文化 創意 設計 整合 學位 學程,文化 創意 設計 與 數位 整合 學位 學程
3,文化產業與創新設計研究所,文化(Na) 產業(Na) 創新(VC) 設計(Na) 研究所(Nc),文化 產業 創新 設計 研究所,文化 產業 與 創新 設計 研究所
3,珠寶系,珠寶系(Nc),珠寶系,珠寶系
3,時尚設計與創業學系,時尚(Na) 設計(Na) 創業(Nv) 學系(Na),時尚 設計 創業 學系,時尚 設計 與 創業 學系
3,數位時尚設計學系,時尚(Na) 設計(Na) 學系(Na),時尚 設計 學系,數位 時 尚設 計學系
3,遊戲與動畫設計學位學程,遊戲(Na) 動畫(Na) 設計(Na) 學位(Na) 學程(Na),遊戲 動畫 設計 學位 學程,遊戲 與 動畫 設計 學位 學程
3,遊戲創作系,遊戲(Na) 創作(Na),遊戲 創作,遊戲 創作系
3,數位媒體系,媒體系(Na),媒體系,數位 媒體系
3,數位媒體設計學系,媒體(Na) 設計(Na) 學系(Na),媒體 設計 學系,數位 媒體 設計 學系
3,多媒體設計學系,多媒體(Na) 設計(Na) 學系(Na),多媒體 設計 學系,多媒體 設計 學系
3,文化創意設計產業經營科,文化(Na) 創意(Na) 設計(Na) 產業(Na) 經營(VC),文化 創意 設計 產業 經營,文化 創意 設計產業 經營科
3,視覺設計學系,視覺(Na) 設計(Na) 學系(Na),視覺 設計 學系,視覺 設計 學系
3,視覺傳達設計學系,視覺(Na) 傳達(VD) 設計(Na) 學系(Na),視覺 傳達 設計 學系,視覺 傳達設 計學系
3,數位媒體學系,媒體(Na) 學系(Na),媒體 學系,數位 媒體 學系
3,應用數位媒體學系,應用(Na) 媒體(Na) 學系(Na),應用 媒體 學系,應用 數位 媒體 學系
3,數位媒體設計學系,媒體(Na) 設計(Na) 學系(Na),媒體 設計 學系,數位 媒體 設計 學系
3,多媒體設計學系,多媒體(Na) 設計(Na) 學系(Na),多媒體 設計 學系,多媒體 設計 學系
3,媒體設計科技學系,媒體(Na) 設計(Na) 科技(Na) 學系(Na),媒體 設計 科技 學系,媒體 設計 科技 學系
3,媒體傳達設計學系,媒體(Na) 傳達(VD) 設計學系(Na),媒體 傳達 設計學系,媒體 傳達設 計學系
3,數位設計學系,設計(Na) 學系(Na),設計 學系,數位 設計 學系
3,數位內容與動畫科技學系,內容(Na) 動畫(Na) 科技(Na) 學系(Na),內容 動畫 科技 學系,數位 內容 與 動畫 科技 學系
3,動畫媒體設計研究所,動畫(Na) 媒體(Na) 設計(Na) 研究所(Nc),動畫 媒體 設計 研究所,動畫 媒體 設計 研究所
3,多媒體動畫系,多媒體(Na) 動畫系(Nc),多媒體 動畫系,多 媒體動 畫系
3,數位影音設計系,影音(Na) 設計系(Na),影音 設計系,數位 影音 設計系
3,數位動漫設計系,動漫(VH) 設計系(Nc),動漫 設計系,數位 動漫 設計系
3,數位娛樂創意系,娛樂(Na) 創意系(Na),娛樂 創意系,數位 娛樂 創意系
3,應用數位媒體研究所,應用(Na) 媒體(Na) 研究所(Nc),應用 媒體 研究所,應用 數位 媒體 研究所
3,工商業設計系,工商業(Na) 設計系(Nc),工商業 設計系,工商 業設 計系
3,工商業設計技術系,工商業(Na) 設計(VC) 技術(Na),工商業 設計 技術,工商 業設 計技術系
3,商業設計學系,商業(Na) 設計(Na) 學系(Na),商業 設計 學系,商業 設計 學系
3,工業產品設計學系,工業(Na) 產品(Na) 設計(Na) 學系(Na),工業 產品 設計 學系,工業 產品 設計 學系
3,工業設計學系,工業(Na) 設計(Na) 學系(Na),工業 設計 學系,工業 設計 學系
3,生活產品設計系,生活(Na) 產品(Na) 設計系(Nc),生活 產品 設計系,生活 產品 設計系
3,玩具與遊戲設計研究所,玩具(Na) 遊戲(Na) 設計(Na) 研究所(Nc),玩具 遊戲 設計 研究所,玩具 與 遊戲 設計 研究所
3,科技商品設計系,科技(Na) 商品(Na) 設計系(Nc),科技 商品 設計系,科技 商品 設計系
3,商品設計學系,商品(Na) 設計(Na) 學系(Na),商品 設計 學系,商品 設計 學系
3,產品與建築設計研究所,產品(Na) 建築(Na) 設計(Na) 研究所(Nc),產品 建築 設計 研究所,產品 與 建築 設計 研究所
3,創意商品設計學系,創意(Na) 商品(Na) 設計(Na) 學系(Na),創意 商品 設計 學系,創意 商品 設計 學系
3,應用纖維造形系,應用(Na) 纖維(Na) 造形系(Na),應用 纖維 造形系,應用 纖維 造形 系
3,流行商品設計系,流行(VH) 商品(Na) 設計系(Nc),流行 商品 設計系,流行 商品 設計系
3,產品與媒體設計學系,產品(Na) 媒體(Na) 設計(Na) 學系(Na),產品 媒體 設計 學系,產品 與 媒體 設計 學系
3,創新產品設計系,創新(VC) 產品(Na) 設計系(Nc),創新 產品 設計系,創新產品 設計系
3,創意商品設計與管理系,創意(Na) 商品(Na) 設計(Na) 管理(Na),創意 商品 設計 管理,創意 商品 設計 與 管理系
3,流行創意商品設計學位學程,流行(VH) 創意(Na) 商品(Na) 設計(Na) 學位(Na) 學程(Na),流行 創意 商品 設計 學位 學程,流行 創意 商品 設計 學位 學程
3,商品開發與設計學系,商品(Na) 開發(Nv) 設計(Na) 學系(Na),商品 開發 設計 學系,商品 開發 與 設計 學系
3,創意產品設計學系,創意(Na) 產品(Na) 設計(Na) 學系(Na),創意 產品 設計 學系,創意 產品 設計 學系
3,商業設計經營系,商業(Na) 設計(Na) 經營(Nc),商業 設計 經營,商業 設計 經營系
3,室內設計學系,設計(Na) 學系(Na),設計 學系,室 內設 計學系
3,空間設計學系,空間(Na) 設計(Na) 學系(Na),空間 設計 學系,空間 設計 學系
3,室內與景觀設計學系,景觀(Na) 設計(Na) 學系(Na),景觀 設計 學系,室 內 與 景觀 設計 學系
3,建築與室內設計系,建築(Na) 設計(Na),建築 設計,建築 與 室 內 設計系
3,媒體空間設計研究所,媒體(Na) 空間(Na) 設計(Na) 研究所(Nc),媒體 空間 設計 研究所,媒體 空間 設計 研究所
3,室內空間設計學系,空間(Na) 設計(Na) 學系(Na),空間 設計 學系,室內 空間 設計 學系
4,台灣文學系,台灣(Nc) 文學系(Nc),台灣 文學系,台灣 文學系
4,台灣語文學系,台灣(Nc) 語文(Na) 學系(Na),台灣 語文 學系,台灣語 文學系
4,台灣語文與傳播學系,台灣(Nc) 語文(Na) 傳播(Na) 學系(Na),台灣 語文 傳播 學系,台灣 語文 與 傳播 學系
4,客家語文研究所,客家(Na) 語文(Na) 研究所(Nc),客家 語文 研究所,客家 語文 研究所
4,台灣文學與跨國文化研究所,台灣(Nc) 文學(Na) 文化(Na) 研究所(Nc),台灣 文學 文化 研究所,台灣 文學 與 跨國 文化 研究所
4,臺灣歷史文化及語言研究所,臺灣(Nc) 歷史(Na) 文化(Na) 語言(Na) 研究所(Nc),臺灣 歷史 文化 語言 研究所,臺 灣歷史 文化 及 語言 研究所
4,國文學系,國文(Na) 學系(Na),國文 學系,國文學系
4,中國語文學系,中國(Nc) 語文(Na) 學系(Na),中國 語文 學系,中國語 文學系
4,應用中文學系,應用(Na) 中文(Na) 學系(Na),應用 中文 學系,應用 中文 學系
4,應用中國文學系,應用(Na) 中國(Nc) 文學系(Nc),應用 中國 文學系,應用 中國 文學系
4,應用中國語文學系,應用(Na) 中國(Nc) 語文(Na) 學系(Na),應用 中國 語文 學系,應用 中國語 文學系
4,應用華語系,應用(Na) 華語系(Nc),應用 華語系,應用 華語系
4,華語文學系,華語文(Nc) 學系(Na),華語文 學系,華語 文學系
4,文學系,文學系(Nc),文學系,文學系
4,國際華語與文化學系,國際(Nc) 華語(Na) 文化學系(Na),國際 華語 文化學系,國際華語 與 文化 學系
4,國學研究所,國學(Na) 研究所(Nc),國學 研究所,國學 研究所
4,經學研究所,研究所(Nc),研究所,經學 研究所
4,國際漢學研究所,國際(Nc) 漢學(Na) 研究所(Nc),國際 漢學 研究所,國際漢學 研究所
4,專業中文學位學程,專業(VH) 中文(Na) 學位(Na) 學程(Na),專業 中文 學位 學程,專業 中文 學位 學程
4,華文文學系,華文(Na) 文學系(Nc),華文 文學系,華 文文 學系
4,數位應用華語文學系,應用(Na) 華語文(Na) 學系(Na),應用 華語文 學系,數位 應用 華語 文學系
4,外國語文學系,外國(Nc) 語文(Na) 學系(Na),外國 語文 學系,外國語 文學系
4,外國文學與語言學研究所,外國(Nc) 文學(Na) 語言學(Na) 研究所(Nc),外國 文學 語言學 研究所,外國 文學 與 語言學 研究所
4,應用外語系,應用(Na) 外語系(Nc),應用 外語系,應用 外 語系
4,應用外國語文學系,應用(Na) 外國(Nc) 語文(Na) 學系(Na),應用 外國 語文 學系,應用 外國語 文學系
4,外語文教事業發展研究所,外語(Na) 文教(Na) 事業(Na) 發展(VC) 研究所(Nc),外語 文教 事業 發展 研究所,外語 文教 事業 發展 研究所
4,西洋語文學系,西洋(Nc) 語文(Na) 學系(Na),西洋 語文 學系,西洋 語文學系
4,英國語文學系,英國(Nc) 語文(Na) 學系(Na),英國 語文 學系,英國語 文學系
4,英語學系,英語(Na) 學系(Na),英語 學系,英語 學系
4,英文學系,英文(Na) 學系(Na),英文 學系,英文 學系
4,英美文學系，英美語文學系,文學系(Nc) 語文(Na) 學系(Na),文學系 語文 學系,英美 文學系 ， 英美 語文學系
4,應用英文學系,應用(Na) 英文(Na) 學系(Na),應用 英文 學系,應用 英文 學系
4,應用英語學系,應用(Na) 英語(Na) 學系(Na),應用 英語 學系,應用 英語 學系
4,創作與英語文學研究所,創作(Na) 英語(Na) 文學(Na) 研究所(Nc),創作 英語 文學 研究所,創作 與 英語 文學 研究所
4,法國語文學系,法國(Nc) 語文(Na) 學系(Na),法國 語文 學系,法國語 文學系
4,德國語文學系,德國(Nc) 語文(Na) 學系(Na),德國 語文 學系,德國語 文學系
4,德語語文學系,德語(Na) 語文(Na) 學系(Na),德語 語文 學系,德語 語文學系
4,應用德語系,應用(Na) 德語系(Nc),應用 德語系,應用 德 語系
4,西班牙語文學系,西班牙語文(Nc) 學系(Na),西班牙語文 學系,西班牙 語文學系
4,東方語文學系,東方(Ncd) 語文(Na) 學系(Na),東方 語文 學系,東方語 文學系
4,日本語文學系,日本(Nc) 語文(Na) 學系(Na),日本 語文 學系,日本 語文學系
4,應用日語學系,應用(Na) 日語(Na) 學系(Na),應用 日語 學系,應用 日語 學系
4,阿拉伯語文學系,阿拉伯語(Nc) 文學系(Na),阿拉伯語 文學系,阿拉伯 語文學系
4,俄國語文學系,俄國(Nc) 語文(Na) 學系(Na),俄國 語文 學系,俄國語 文學系
4,韓國語文學系,韓國(Nc) 語文(Na) 學系(Na),韓國 語文 學系,韓國語 文學系
4,義大利語文學系,義大利(Nc) 語文(Na) 學系(Na),義大利 語文 學系,義 大利 語文學系
4,土耳其語文學系,土耳其(Nc) 語文(Na) 學系(Na),土耳其 語文 學系,土耳其 語文學系
4,歐洲語文學系,歐洲(Nc) 語文(Na) 學系(Na),歐洲 語文 學系,歐洲語 文學系
4,兒童英語學系,兒童(Na) 英語(Na) 學系(Na),兒童 英語 學系,兒童 英語 學系
4,應用語文學系,應用(Na) 語文(Na) 學系(Na),應用 語文 學系,應用 語文學系
4,西洋文學學系,西洋(Nc) 文學(Na) 學系(Na),西洋 文學 學系,西洋 文學學系
4,創作與英國文學研究所,創作(VC) 英國(Nc) 文學(Na) 研究所(Nc),創作 英國 文學 研究所,創作 與 英國 文學 研究所
