mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
4,應用外語 ,應用(Na) 外語(Na),應用 外語,應用 外語  ,應用 外語,286,295,0
4,歷史系,歷史系(Nc),歷史系,歷史系,歷史系,287,295,0
4,中國文學 ,中國(Nc) 文學(Na),中國 文學,中國 文學  ,中國 文學,288,295,0
4,宗教文化與組織管理,宗教(Na) 文化(Na) 組織(Na) 管理(Na),宗教 文化 組織 管理,宗教 文化 與 組織 管理,宗教 文化 組織 管理,289,295,0
4,  社會,社會(Na),社會,    社會,社會,290,295,0
4,  德文,德文(Na),德文,    德文,德文,291,295,0
4,應用日語系,應用(Na) 日語系(Nc),應用 日語系,應用 日 語系,應用 日語系,292,295,0
4,  日文,日文(Na),日文,    日文,日文,293,295,0
4,  歷史,歷史(Na),歷史,    歷史,歷史,294,295,0
4,東方語文學系中文組,東方(Ncd) 語文(Na) 學系(Na) 中文組(Nc),東方 語文 學系 中文組,東方語 文學系 中文 組,東方 語文 學系 中文組,295,295,0
5,政治系國際關係組,政治系(Nc) 國際(Nc) 關係(Na),政治系 國際 關係,政治系 國際關 係 組,政治系 國際 關係,100,219,0
5,社會學系,社會學系(Nc),社會學系,社會 學系,社會學系,101,219,0
5,社會暨政策科學學系,社會(Na) 政策(Na) 科學(Na) 學系(Na),社會 政策 科學 學系,社會 暨 政策 科學學系,社會 政策 科學 學系,102,219,0
5,  政治,政治(Na),政治,    政治,政治,103,219,0
5,老人服務事業管理 ,老人(Na) 服務(VC) 事業(Na) 管理(VC),老人 服務 事業 管理,老人 服務事業 管理  ,老人 服務 事業 管理,104,219,0
5,公共行政暨政策學系,行政(Na) 政策(Na) 學系(Na),行政 政策 學系,公共行政 暨 政策 學系,行政 政策 學系,105,219,0
5,  地政,地政(Na),地政,    地 政,地政,106,219,0
5,勞工關係系,勞工(Na) 關係(Na),勞工 關係,勞工關 係 系,勞工 關係,107,219,0
5,政治系,政治系(Nc),政治系,政治系,政治系,108,219,0
5,青少年兒童福利學系 ,青少年(Na) 兒童(Na) 福利(Na) 學系(Na),青少年 兒童 福利 學系,青少年 兒童 福利 學系  ,青少年 兒童 福利 學系,109,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,110,219,0
5,社會學系,社會學系(Nc),社會學系,社會 學系,社會學系,111,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,112,219,0
5,家庭研究與兒童發展,家庭(Na) 研究(Nv) 兒童(Na) 發展(Na),家庭 研究 兒童 發展,家庭 研究 與 兒童 發展,家庭 研究 兒童 發展,113,219,0
5,  勞工關係,勞工(Na) 關係(Na),勞工 關係,    勞工關 係,勞工 關係,114,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,115,219,0
5,  合作經濟,合作(VH) 經濟(Na),合作 經濟,    合作 經濟,合作 經濟,116,219,0
5,  臨床心理學,心理學(Na),心理學,    臨床 心理 學,心理學,117,219,0
5,  社工,社工(Na),社工,    社工,社工,118,219,0
5,政治系,政治系(Nc),政治系,政治系,政治系,119,219,0
5,  合作經濟,合作(VH) 經濟(Na),合作 經濟,    合作 經濟,合作 經濟,120,219,0
5,心理學系,心理學系(Nc),心理學系,心理 學系,心理學系,121,219,0
5,心理系,心理系(Nc),心理系,心理系,心理系,122,219,0
5,行政管理系,行政(Na) 管理(Nc),行政 管理,行政 管理系,行政 管理,123,219,0
5,  心理學,心理學(Na),心理學,    心理 學,心理學,124,219,0
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,125,219,0
5,政治學系,政治(Na) 學系(Na),政治 學系,政治 學系,政治 學系,126,219,0
5,政治系,政治系(Nc),政治系,政治系,政治系,127,219,0
5,社會學系,社會學系(Nc),社會學系,社會 學系,社會學系,128,219,0
5,  公共行政,行政(Na),行政,    公共行政,行政,129,219,0
5,  心理,心理(Na),心理,    心理,心理,130,219,0
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,131,219,0
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,132,219,0
5,經濟學系 ,經濟學系(Nc),經濟學系,經濟 學系  ,經濟學系,133,219,0
5,公共行政學系,行政(Na) 學系(Na),行政 學系,公共行政 學系,行政 學系,134,219,0
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,135,219,0
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,136,219,0
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,137,219,0
5,幼保系 ,幼保系(Nc),幼保系,幼保系  ,幼保系,138,219,0
5,  政治,政治(Na),政治,    政治,政治,139,219,0
5,社會系,社會系(Nc),社會系,社會系,社會系,140,219,0
5,  民族學,民族學(Na),民族學,    民族 學,民族學,141,219,0
5,社會學系,社會學系(Nc),社會學系,社會 學系,社會學系,142,219,0
5,  心理學,心理學(Na),心理學,    心理 學,心理學,143,219,0
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,144,219,0
5,產業經濟,產業(Na) 經濟(Na),產業 經濟,產業 經濟,產業 經濟,145,219,0
5,  政治,政治(Na),政治,    政治,政治,146,219,0
5,  合作經濟,合作(VH) 經濟(Na),合作 經濟,    合作 經濟,合作 經濟,147,219,0
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,148,219,0
5,心理輔導,心理(Na) 輔導(VC),心理 輔導,心理 輔導,心理 輔導,149,219,0
5,社會學 ,社會學(Na),社會學,社會學  ,社會學,150,219,0
5,  應用經濟,應用(Na) 經濟(Na),應用 經濟,    應用 經濟,應用 經濟,151,219,0
5,社會福利學系,社會(Na) 福利(Na) 學系(Na),社會 福利 學系,社會 福利 學系,社會 福利 學系,152,219,0
5,心理輔導系,心理(Na) 輔導(VC),心理 輔導,心理 輔導系,心理 輔導,153,219,0
5,應用經濟系 ,應用(Na) 經濟系(Nc),應用 經濟系,應用 經濟系  ,應用 經濟系,154,219,0
5,幼保科,幼保科(Nc),幼保科,幼保科,幼保科,155,219,0
5,兒童與家庭學系,兒童(Na) 家庭學系(Na),兒童 家庭學系,兒童 與 家庭 學系,兒童 家庭學系,156,219,0
5,老人福利與事業系,老人(Na) 福利(Na) 事業系(Na),老人 福利 事業系,老人 福利 與 事業系,老人 福利 事業系,157,219,0
5,  政治,政治(Na),政治,    政治,政治,158,219,0
5,  地政,地政(Na),地政,    地 政,地政,159,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,160,219,0
5,經濟學系 ,經濟學系(Nc),經濟學系,經濟 學系  ,經濟學系,161,219,0
5,公共行政系,行政系(Nc),行政系,公共行政 系,行政系,162,219,0
5,  社會社工,社會(Na) 社工(Na),社會 社工,    社會 社工,社會 社工,163,219,0
5,  社工,社工(Na),社工,    社工,社工,164,219,0
5,  公共行政,行政(Na),行政,    公共行政,行政,165,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,166,219,0
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,167,219,0
5,  社會,社會(Na),社會,    社會,社會,168,219,0
5,  社會福利學,社會(Na) 福利(Na),社會 福利,    社會 福利 學,社會 福利,169,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,170,219,0
5,合作經濟學系,合作(VH) 經濟(Na) 學系(Na),合作 經濟 學系,合作 經濟 學系,合作 經濟 學系,171,219,0
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,172,219,0
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,173,219,0
5,勞資系,勞資系(Nc),勞資系,勞資系,勞資系,174,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,175,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,176,219,0
5,政治學系,政治(Na) 學系(Na),政治 學系,政治 學系,政治 學系,177,219,0
5,  行政管理,行政(Na) 管理(VC),行政 管理,    行政 管理,行政 管理,178,219,0
5,應用經濟學系 ,應用(Na) 經濟學系(Na),應用 經濟學系,應用 經濟 學系  ,應用 經濟學系,179,219,0
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,180,219,0
5,  地理,地理(Na),地理,    地理,地理,181,219,0
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,182,219,0
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,183,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,184,219,0
5,心理學系,心理學系(Nc),心理學系,心理 學系,心理學系,185,219,0
5,民族文化學系 ,民族(Na) 文化(Na) 學系(Na),民族 文化 學系,民族 文化 學系  ,民族 文化 學系,186,219,0
5,幼兒保育系 ,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系  ,幼兒 保育系,187,219,0
5,老人福利與事業系,老人(Na) 福利(Na) 事業系(Na),老人 福利 事業系,老人 福利 與 事業系,老人 福利 事業系,188,219,0
5,幼保系,幼保系(Nc),幼保系,幼保系,幼保系,189,219,0
5,兒童與家庭 ,兒童(Na) 家庭(Na),兒童 家庭,兒童 與 家庭  ,兒童 家庭,190,219,0
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,191,219,0
5,  公共行政,行政(Na),行政,    公共行政,行政,192,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,193,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,194,219,0
5,幼兒保育科系,幼兒(Na) 保育(Nv) 科系(Na),幼兒 保育 科系,幼兒 保育 科系,幼兒 保育 科系,195,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,196,219,0
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,197,219,0
5,幼保科,幼保科(Nc),幼保科,幼保科,幼保科,198,219,0
5,幼保科,幼保科(Nc),幼保科,幼保科,幼保科,199,219,0
5,地理系,地理系(Nc),地理系,地理系,地理系,200,219,0
5,心理學系,心理學系(Nc),心理學系,心理 學系,心理學系,201,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,202,219,0
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,203,219,0
5,社會福利學系,社會(Na) 福利(Na) 學系(Na),社會 福利 學系,社會 福利 學系,社會 福利 學系,204,219,0
5,行政管理學系,行政(Na) 管理(VC) 學系(Na),行政 管理 學系,行政 管理 學系,行政 管理 學系,205,219,0
5,嬰幼兒保育系,嬰幼兒(Na) 保育系(Nc),嬰幼兒 保育系,嬰幼兒 保育 系,嬰幼兒 保育系,206,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,207,219,0
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,208,219,0
5,  經濟,經濟(Na),經濟,    經濟,經濟,209,219,0
5,應用心理系,應用(Na) 心理系(Nc),應用 心理系,應用 心理系,應用 心理系,210,219,0
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,211,219,0
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,212,219,0
5,  社工,社工(Na),社工,    社工,社工,213,219,0
5,地理系,地理系(Nc),地理系,地理系,地理系,214,219,0
5,社會暨政策科學學系,社會(Na) 政策(Na) 科學(Na) 學系(Na),社會 政策 科學 學系,社會 暨 政策 科學學系,社會 政策 科學 學系,215,219,0
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,216,219,0
5,  政治,政治(Na),政治,    政治,政治,217,219,0
5,  經濟財經,經濟(Na) 財經(Na),經濟 財經,    經濟 財經,經濟 財經,218,219,0
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,219,219,0
6,  商學,商學(Na),商學,    商學,商學,600,886,0
6,  財政稅務,財政(Na) 稅務(Na),財政 稅務,    財政稅務,財政 稅務,601,886,0
6,  國際企業,國際(Nc) 企業(Na),國際 企業,    國際 企業,國際 企業,602,886,0
6,  財務金融,財務(Na) 金融(Na),財務 金融,    財務 金融,財務 金融,603,886,0
6,  國貿,國貿(Na),國貿,    國貿,國貿,604,886,0
6,行銷管理 ,行銷(Na) 管理(Na),行銷 管理,行銷 管理  ,行銷 管理,605,886,0
6,國際企業 ,國際(Nc) 企業(Na),國際 企業,國際 企業  ,國際 企業,606,886,0
6,企管,企管(Na),企管,企管,企管,607,886,0
6,會計系,會計系(Nc),會計系,會計系,會計系,608,886,0
6,國際企業系,國際(Nc) 企業(Nc),國際 企業,國際 企業系,國際 企業,609,886,0
6,  財政,財政(Na),財政,    財政,財政,610,886,0
6,企業管理學系,企業(Na) 管理(Na) 學系(Na),企業 管理 學系,企業 管理 學系,企業 管理 學系,611,886,0
6,企管系,企管系(Nc),企管系,企管系,企管系,612,886,0
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,613,886,0
6,企業管理,企業(Na) 管理(Na),企業 管理,企業 管理,企業 管理,614,886,0
6,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理,工業 管理,615,886,0
6,行銷流通管理,行銷(Na) 流通(VA) 管理(Na),行銷 流通 管理,行銷 流通 管理,行銷 流通 管理,616,886,0
6,  國際貿易,國際(Nc) 貿易(Na),國際 貿易,    國際 貿易,國際 貿易,617,886,0
6,  工商管理學系工業管理組,工商(Na) 管理(VC) 學系(Na) 工業(Na) 管理(Na),工商 管理 學系 工業 管理,    工商管理 學系 工業 管理 組,工商 管理 學系 工業 管理,618,886,0
6,財務金融學系,財務(Na) 金融(Na) 學系(Na),財務 金融 學系,財務 金融 學系,財務 金融 學系,619,886,0
6,財務金融學系 ,財務(Na) 金融(Na) 學系(Na),財務 金融 學系,財務 金融 學系  ,財務 金融 學系,620,886,0
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,621,886,0
6,  會計,會計(Na),會計,    會計,會計,622,886,0
6,  行銷流通管理,行銷(Na) 流通(VA) 管理(Na),行銷 流通 管理,    行銷 流通 管理,行銷 流通 管理,623,886,0
6,  會計,會計(Na),會計,    會計,會計,624,886,0
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,625,886,0
6,  財務金融,財務(Na) 金融(Na),財務 金融,    財務 金融,財務 金融,626,886,0
6,國際貿易,國際(Nc) 貿易(Na),國際 貿易,國際 貿易,國際 貿易,627,886,0
6,  財務金融,財務(Na) 金融(Na),財務 金融,    財務 金融,財務 金融,628,886,0
6,企管系,企管系(Nc),企管系,企管系,企管系,629,886,0
6,  國際貿易,國際(Nc) 貿易(Na),國際 貿易,    國際 貿易,國際 貿易,630,886,0
6,企管系,企管系(Nc),企管系,企管系,企管系,631,886,0
6,  會計,會計(Na),會計,    會計,會計,632,886,0
6,  財務管理,財務(Na) 管理(VC),財務 管理,    財務 管理,財務 管理,633,886,0
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,634,886,0
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,635,886,0
6,  財政,財政(Na),財政,    財政,財政,636,886,0
6,  行銷管理,行銷(Na) 管理(VC),行銷 管理,    行銷 管理,行銷 管理,637,886,0
6,企業管理,企業(Na) 管理(Na),企業 管理,企業 管理,企業 管理,638,886,0
6,會計系,會計系(Nc),會計系,會計系,會計系,639,886,0
6,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理,工業 工程 管理,640,886,0
6,企管系,企管系(Nc),企管系,企管系,企管系,641,886,0
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,642,886,0
6,企業管理學系,企業(Na) 管理(Na) 學系(Na),企業 管理 學系,企業 管理 學系,企業 管理 學系,643,886,0
6,行銷與流通管理系,行銷(Na) 流通(Nv) 管理(Nc),行銷 流通 管理,行銷 與 流通 管理系,行銷 流通 管理,644,886,0
6,企業管理學 ,企業(Na) 管理(Na),企業 管理,企業 管理 學  ,企業 管理,645,886,0
6,財務金融學系,財務(Na) 金融(Na) 學系(Na),財務 金融 學系,財務 金融 學系,財務 金融 學系,646,886,0
6,企業管理 ,企業(Na) 管理(Na),企業 管理,企業 管理  ,企業 管理,647,886,0
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,648,886,0
6,  國貿,國貿(Na),國貿,    國貿,國貿,649,886,0
6,  國貿,國貿(Na),國貿,    國貿,國貿,650,886,0
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,651,886,0
6,  財金,財金(Na),財金,    財金,財金,652,886,0
6,國際貿易,國際(Nc) 貿易(Na),國際 貿易,國際 貿易,國際 貿易,653,886,0
6,  資管,資管(Na),資管,    資管,資管,654,886,0
6,保險金融系,保險(Na) 金融系(Nc),保險 金融系,保險 金融系,保險 金融系,655,886,0
6,  國貿,國貿(Na),國貿,    國貿,國貿,656,886,0
6,  物流與航運管理,物流(Na) 航運(Na) 管理(VC),物流 航運 管理,    物流 與 航運 管理,物流 航運 管理,657,886,0
6,醫務管理系,醫務(Na) 管理(VC),醫務 管理,醫務 管理系,醫務 管理,658,886,0
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,659,886,0
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,660,886,0
6,財政學系,財政(Na) 學系(Na),財政 學系,財政學系,財政 學系,661,886,0
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,662,886,0
6,  企管,企管(Na),企管,    企管,企管,663,886,0
6,  企管,企管(Na),企管,    企管,企管,664,886,0
6,財務金融學系,財務(Na) 金融(Na) 學系(Na),財務 金融 學系,財務 金融 學系,財務 金融 學系,665,886,0
6,國際企業管理學系,國際(Nc) 企業(Na) 管理(VC) 學系(Na),國際 企業 管理 學系,國際 企業 管理 學系,國際 企業 管理 學系,666,886,0
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,667,886,0
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,668,886,0
6,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理,工業 管理,669,886,0
6,  國際貿易,國際(Nc) 貿易(Na),國際 貿易,    國際 貿易,國際 貿易,670,886,0
6,企業管理,企業(Na) 管理(Na),企業 管理,企業 管理,企業 管理,671,886,0
6,國際企業,國際(Nc) 企業(Na),國際 企業,國際 企業,國際 企業,672,886,0
