mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
5,幼保系 ,幼保系(Nc),幼保系,幼保系  ,幼保系,5,219,1
5,老人服務事業管理系,老人(Na) 服務(VC) 事業(Na) 管理(Nc),老人 服務 事業 管理,老人 服務事業 管理系,老人 服務 事業 管理,6,219,1
5,  政治,政治(Na),政治,    政治,政治,7,219,1
5,社會學系,社會學系(Nc),社會學系,社會 學系,社會學系,8,219,1
5,公共行政學系,行政(Na) 學系(Na),行政 學系,公共行政 學系,行政 學系,9,219,1
5,心理輔導系,心理(Na) 輔導(VC),心理 輔導,心理 輔導系,心理 輔導,10,219,1
5,國際暨大陸事務學系,國際(Nc) 大陸(Nc) 事務(Na) 學系(Na),國際 大陸 事務 學系,國際 暨大 陸事務學系,國際 大陸 事務 學系,11,219,1
5,老人服務事業管理,老人(Na) 服務(VC) 事業(Na) 管理(VC),老人 服務 事業 管理,老人 服務事業 管理,老人 服務 事業 管理,12,219,1
5,  公共行政,行政(Na),行政,    公共行政,行政,13,219,1
5,社會系,社會系(Nc),社會系,社會系,社會系,14,219,1
5,  公共行政,行政(Na),行政,    公共行政,行政,15,219,1
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,16,219,1
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,17,219,1
5,公共事務管理系 ,事務(Na) 管理系(Nc),事務 管理系,公共 事務 管理系  ,事務 管理系,18,219,1
5,地政系,地政系(Nc),地政系,地政系,地政系,19,219,1
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,20,219,1
5,  公共行政,行政(Na),行政,    公共行政,行政,21,219,1
5,經濟,經濟(Na),經濟,經濟,經濟,22,219,1
5,政治系國際關係組,政治系(Nc) 國際(Nc) 關係(Na),政治系 國際 關係,政治系 國際關 係 組,政治系 國際 關係,23,219,1
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,24,219,1
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,25,219,1
5,地理系,地理系(Nc),地理系,地理系,地理系,26,219,1
5,幼兒保育科系,幼兒(Na) 保育(Nv) 科系(Na),幼兒 保育 科系,幼兒 保育 科系,幼兒 保育 科系,27,219,1
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,28,219,1
5,地政系,地政系(Nc),地政系,地政系,地政系,29,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,30,219,1
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,31,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,32,219,1
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,33,219,1
5,心理學系,心理學系(Nc),心理學系,心理 學系,心理學系,34,219,1
5,  心理學,心理學(Na),心理學,    心理 學,心理學,35,219,1
5,勞工系,勞工系(Nc),勞工系,勞工系,勞工系,36,219,1
5,心理系,心理系(Nc),心理系,心理系,心理系,37,219,1
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,38,219,1
5,合作經濟學系,合作(VH) 經濟(Na) 學系(Na),合作 經濟 學系,合作 經濟 學系,合作 經濟 學系,39,219,1
5,社工系,社工系(Nc),社工系,社工 系,社工系,40,219,1
5,幼兒保育學系,幼兒(Na) 保育(Nv) 學系(Na),幼兒 保育 學系,幼兒 保育 學系,幼兒 保育 學系,41,219,1
5,  公共行政,行政(Na),行政,    公共行政,行政,42,219,1
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,43,219,1
5,社會福利,社會(Na) 福利(Na),社會 福利,社會 福利,社會 福利,44,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,45,219,1
5,心理學,心理學(Na),心理學,心理 學,心理學,46,219,1
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,47,219,1
5,老人服務事業管理系,老人(Na) 服務(VC) 事業(Na) 管理(Nc),老人 服務 事業 管理,老人 服務事業 管理系,老人 服務 事業 管理,48,219,1
5,心理諮商,心理(Na) 諮商(VE),心理 諮商,心理 諮 商,心理 諮商,49,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,50,219,1
5,嬰幼兒保育系,嬰幼兒(Na) 保育系(Nc),嬰幼兒 保育系,嬰幼兒 保育 系,嬰幼兒 保育系,51,219,1
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,52,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,53,219,1
5,社會暨政策科學學系,社會(Na) 政策(Na) 科學(Na) 學系(Na),社會 政策 科學 學系,社會 暨 政策 科學學系,社會 政策 科學 學系,54,219,1
5,家庭研究與兒童發展係,家庭(Na) 研究(Nv) 兒童(Na) 發展(Na),家庭 研究 兒童 發展,家庭 研究 與 兒童 發展 係,家庭 研究 兒童 發展,55,219,1
5,文化與自然資源學系,文化(Na) 自然(Na) 資源(Na) 學系(Na),文化 自然 資源 學系,文化 與 自然 資源 學系,文化 自然 資源 學系,56,219,1
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,57,219,1
5,  社工,社工(Na),社工,    社工,社工,58,219,1
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,59,219,1
5,家庭研究與兒童發展,家庭(Na) 研究(Nv) 兒童(Na) 發展(Na),家庭 研究 兒童 發展,家庭 研究 與 兒童 發展,家庭 研究 兒童 發展,60,219,1
5,心理學系,心理學系(Nc),心理學系,心理 學系,心理學系,61,219,1
5,社会工作,社会(Nc) 工作(Na),社会 工作,社会工作,社会 工作,62,219,1
5,  勞動,勞動(VC),勞動,    勞動,勞動,63,219,1
5,社會工作系,社會(Na) 工作(Na),社會 工作,社會 工作 系,社會 工作,64,219,1
5,應用經濟學系 ,應用(Na) 經濟學系(Na),應用 經濟學系,應用 經濟 學系  ,應用 經濟學系,65,219,1
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,66,219,1
5,老人福利與事業系,老人(Na) 福利(Na) 事業系(Na),老人 福利 事業系,老人 福利 與 事業系,老人 福利 事業系,67,219,1
5,  公共行政,行政(Na),行政,    公共行政,行政,68,219,1
5,幼保系,幼保系(Nc),幼保系,幼保系,幼保系,69,219,1
5,公共行政暨政策學系,行政(Na) 政策(Na) 學系(Na),行政 政策 學系,公共行政 暨 政策 學系,行政 政策 學系,70,219,1
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,71,219,1
5,  合作經濟,合作(VH) 經濟(Na),合作 經濟,    合作 經濟,合作 經濟,72,219,1
5,幼兒保育系,幼兒(Na) 保育系(Nc),幼兒 保育系,幼兒 保育 系,幼兒 保育系,73,219,1
5,  政治,政治(Na),政治,    政治,政治,74,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,75,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,76,219,1
5,社會福利學系,社會(Na) 福利(Na) 學系(Na),社會 福利 學系,社會 福利 學系,社會 福利 學系,77,219,1
5,  勞工關係,勞工(Na) 關係(Na),勞工 關係,    勞工關 係,勞工 關係,78,219,1
5,政治系,政治系(Nc),政治系,政治系,政治系,79,219,1
5,應用經濟系 ,應用(Na) 經濟系(Nc),應用 經濟系,應用 經濟系  ,應用 經濟系,80,219,1
5,地理系,地理系(Nc),地理系,地理系,地理系,81,219,1
5,  心理學,心理學(Na),心理學,    心理 學,心理學,82,219,1
5,社會工作,社會(Na) 工作(Na),社會 工作,社會 工作,社會 工作,83,219,1
5,幼保,幼保(Na),幼保,幼保,幼保,84,219,1
5,  社工,社工(Na),社工,    社工,社工,85,219,1
5,  政治,政治(Na),政治,    政治,政治,86,219,1
5,  經濟,經濟(Na),經濟,    經濟,經濟,87,219,1
5,  社會工作,社會(Na) 工作(Na),社會 工作,    社會 工作,社會 工作,88,219,1
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,89,219,1
5,經濟學系,經濟學系(Na),經濟學系,經濟 學系,經濟學系,90,219,1
5,  社會,社會(Na),社會,    社會,社會,91,219,1
5,  社會福利學,社會(Na) 福利(Na),社會 福利,    社會 福利 學,社會 福利,92,219,1
5,社會工作學系,社會(Na) 工作(Na) 學系(Na),社會 工作 學系,社會 工作 學系,社會 工作 學系,93,219,1
5,社工系,社工系(Nc),社工系,社工 系,社工系,94,219,1
5,地理系,地理系(Nc),地理系,地理系,地理系,95,219,1
5,  政治,政治(Na),政治,    政治,政治,96,219,1
5,經濟系,經濟系(Nc),經濟系,經濟系,經濟系,97,219,1
5,青少年兒童福利學系 ,青少年(Na) 兒童(Na) 福利(Na) 學系(Na),青少年 兒童 福利 學系,青少年 兒童 福利 學系  ,青少年 兒童 福利 學系,98,219,1
5,  合作經濟,合作(VH) 經濟(Na),合作 經濟,    合作 經濟,合作 經濟,99,219,1
6,  國際企業經營管理,國際(Nc) 企業(Na) 經營(VC) 管理(VC),國際 企業 經營 管理,    國際 企業 經營 管理,國際 企業 經營 管理,1,886,1
6,電子商務管理學系 ,電子(Na) 商務(Na) 管理(VC) 學系(Na),電子 商務 管理 學系,電子 商務 管理 學系  ,電子 商務 管理 學系,2,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,3,886,1
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,4,886,1
6,  會計,會計(Na),會計,    會計,會計,5,886,1
6,企業管理,企業(Na) 管理(Na),企業 管理,企業 管理,企業 管理,6,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,7,886,1
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,8,886,1
6,  會計,會計(Na),會計,    會計,會計,9,886,1
6,  行銷流通,行銷(Na) 流通(VA),行銷 流通,    行銷 流通,行銷 流通,10,886,1
6,行銷與流通管理系,行銷(Na) 流通(Nv) 管理(Nc),行銷 流通 管理,行銷 與 流通 管理系,行銷 流通 管理,11,886,1
6,會計系,會計系(Nc),會計系,會計系,會計系,12,886,1
6,  企管,企管(Na),企管,    企管,企管,13,886,1
6,企業管理系 ,企業(Na) 管理系(Na),企業 管理系,企業 管理系  ,企業 管理系,14,886,1
6,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理,工業 工程 管理,15,886,1
6,  金融,金融(Na),金融,    金融,金融,16,886,1
6,  國際貿易,國際(Nc) 貿易(Na),國際 貿易,    國際 貿易,國際 貿易,17,886,1
6,  企管,企管(Na),企管,    企管,企管,18,886,1
6,保險系,保險系(Nc),保險系,保險系,保險系,19,886,1
6,  保險,保險(Na),保險,    保險,保險,20,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,21,886,1
6,  會計,會計(Na),會計,    會計,會計,22,886,1
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,23,886,1
6,行銷與流通管理,行銷(Na) 流通(Nv) 管理(Na),行銷 流通 管理,行銷 與 流通 管理,行銷 流通 管理,24,886,1
6,行銷與物流管理學系,行銷(Na) 物流(Na) 管理(Na) 學系(Na),行銷 物流 管理 學系,行銷 與 物流 管理 學系,行銷 物流 管理 學系,25,886,1
6,  國貿,國貿(Na),國貿,    國貿,國貿,26,886,1
6,會計系,會計系(Nc),會計系,會計系,會計系,27,886,1
6,  商業文書,商業(Na) 文書(Na),商業 文書,    商業 文書,商業 文書,28,886,1
6,  國貿,國貿(Na),國貿,    國貿,國貿,29,886,1
6,  國際企業,國際(Nc) 企業(Na),國際 企業,    國際 企業,國際 企業,30,886,1
6,財政稅務系,財政(Na) 稅務系(Nc),財政 稅務系,財政稅務系,財政 稅務系,31,886,1
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,32,886,1
6,  工商管理學系工業管理組,工商(Na) 管理(VC) 學系(Na) 工業(Na) 管理(Na),工商 管理 學系 工業 管理,    工商管理 學系 工業 管理 組,工商 管理 學系 工業 管理,33,886,1
6,  財務金融,財務(Na) 金融(Na),財務 金融,    財務 金融,財務 金融,34,886,1
6,  國貿,國貿(Na),國貿,    國貿,國貿,35,886,1
6,財政税務系,財政(Na) 税務系(Nc),財政 税務系,財政税務系,財政 税務系,36,886,1
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,37,886,1
6,行銷與流通管理,行銷(Na) 流通(Nv) 管理(Na),行銷 流通 管理,行銷 與 流通 管理,行銷 流通 管理,38,886,1
6,會計系,會計系(Nc),會計系,會計系,會計系,39,886,1
6,會計,會計(Na),會計,會計,會計,40,886,1
6,企業管理系 ,企業(Na) 管理系(Na),企業 管理系,企業 管理系  ,企業 管理系,41,886,1
6,  財務管理,財務(Na) 管理(VC),財務 管理,    財務 管理,財務 管理,42,886,1
6,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,43,886,1
6,國際經營與貿易學系,國際(Nc) 經營(VC) 貿易(Na) 學系(Na),國際 經營 貿易 學系,國際 經營 與 貿易 學系,國際 經營 貿易 學系,44,886,1
6,財經系,財經系(Nc),財經系,財經系,財經系,45,886,1
6,國際貿易系,國際(Nc) 貿易(Nc),國際 貿易,國際 貿易系,國際 貿易,46,886,1
6,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理,工業 管理,47,886,1
6,資訊管理學系,資訊(Na) 管理(VC) 學系(Na),資訊 管理 學系,資訊 管理 學系,資訊 管理 學系,48,886,1
6,  銀行保險,銀行(Nc) 保險(Na),銀行 保險,    銀行 保險,銀行 保險,49,886,1
6,  企管,企管(Na),企管,    企管,企管,50,886,1
6,  會計,會計(Na),會計,    會計,會計,51,886,1
6,行銷管理,行銷(Na) 管理(VC),行銷 管理,行銷 管理,行銷 管理,52,886,1
6,企業管理學系,企業(Na) 管理(Na) 學系(Na),企業 管理 學系,企業 管理 學系,企業 管理 學系,53,886,1
6,財政稅務系,財政(Na) 稅務系(Nc),財政 稅務系,財政稅務系,財政 稅務系,54,886,1
6,  醫務管理,醫務(Na) 管理(VC),醫務 管理,    醫務 管理,醫務 管理,55,886,1
6,  銀行保險,銀行(Nc) 保險(Na),銀行 保險,    銀行 保險,銀行 保險,56,886,1
6,  財金,財金(Na),財金,    財金,財金,57,886,1
6,  商業管理,商業(Na) 管理(Na),商業 管理,    商業 管理,商業 管理,58,886,1
6,  保險與金融管理,保險(Na) 金融(Na) 管理(VC),保險 金融 管理,    保險 與 金融管理,保險 金融 管理,59,886,1
6,財金系,財金系(Nc),財金系,財金系,財金系,60,886,1
6,企業管理,企業(Na) 管理(Na),企業 管理,企業 管理,企業 管理,61,886,1
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,62,886,1
6,國際商務系,國際(Nc) 商務系(Nc),國際 商務系,國際 商務系,國際 商務系,63,886,1
6,  會計,會計(Na),會計,    會計,會計,64,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,65,886,1
6,  資管,資管(Na),資管,    資管,資管,66,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,67,886,1
6,  國貿,國貿(Na),國貿,    國貿,國貿,68,886,1
6,企業管理學系,企業(Na) 管理(Na) 學系(Na),企業 管理 學系,企業 管理 學系,企業 管理 學系,69,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,70,886,1
6,財政稅務,財政(Na) 稅務(Na),財政 稅務,財政稅務,財政 稅務,71,886,1
6,  企管,企管(Na),企管,    企管,企管,72,886,1
6,國際企業學系,國際(Nc) 企業(Na) 學系(Na),國際 企業 學系,國際 企業 學系,國際 企業 學系,73,886,1
6,  資管,資管(Na),資管,    資管,資管,74,886,1
6,  財經,財經(Na),財經,    財經,財經,75,886,1
6,銀行保險系 ,銀行(Nc) 保險系(Nc),銀行 保險系,銀行 保險系  ,銀行 保險系,76,886,1
6,  企管,企管(Na),企管,    企管,企管,77,886,1
6,國際企業系,國際(Nc) 企業(Nc),國際 企業,國際 企業系,國際 企業,78,886,1
6,  企管,企管(Na),企管,    企管,企管,79,886,1
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,80,886,1
6,  商用日文,日文(Na),日文,    商用 日文,日文,81,886,1
6,行銷管理系,行銷(Na) 管理(VC),行銷 管理,行銷 管理系,行銷 管理,82,886,1
6,  商業文書,商業(Na) 文書(Na),商業 文書,    商業 文書,商業 文書,83,886,1
6,行銷流通系,行銷(Na) 流通(Nv),行銷 流通,行銷 流通 系,行銷 流通,84,886,1
6,財務金融管理學系,財務(Na) 金融(Na) 管理(VC) 學系(Na),財務 金融 管理 學系,財務 金融管理 學系,財務 金融 管理 學系,85,886,1
6,財務金融系,財務(Na) 金融系(Nc),財務 金融系,財務 金融系,財務 金融系,86,886,1
6,會計系,會計系(Nc),會計系,會計系,會計系,87,886,1
6,  財務金融,財務(Na) 金融(Na),財務 金融,    財務 金融,財務 金融,88,886,1
6,保險金融系,保險(Na) 金融系(Nc),保險 金融系,保險 金融系,保險 金融系,89,886,1
6,  資管,資管(Na),資管,    資管,資管,90,886,1
6,  會計,會計(Na),會計,    會計,會計,91,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,92,886,1
6,  企管,企管(Na),企管,    企管,企管,93,886,1
6,  企業管理,企業(Na) 管理(Na),企業 管理,    企業 管理,企業 管理,94,886,1
6,  商業文書,商業(Na) 文書(Na),商業 文書,    商業 文書,商業 文書,95,886,1
6,  行銷管理,行銷(Na) 管理(VC),行銷 管理,    行銷 管理,行銷 管理,96,886,1
6,國際企業管理學系,國際(Nc) 企業(Na) 管理(VC) 學系(Na),國際 企業 管理 學系,國際 企業 管理 學系,國際 企業 管理 學系,97,886,1
6,工業管理系,工業(Na) 管理(Nc),工業 管理,工業 管理系,工業 管理,98,886,1
6,企業管理系,企業(Na) 管理(Nc),企業 管理,企業 管理系,企業 管理,99,886,1
